station_identifier,date,observation_type,observation_value,TMAX_F,month,country_code
CA006137735,1867-01-08,TMAX,2.2,35.96,1,CA
CA006101872,1867-01-08,TMAX,-11.7,10.940000000000001,1,CA
ASN00090015,1867-01-08,TMAX,22.2,71.96000000000001,1,ASN
SZ000006717,1867-01-08,TMAX,-2.5,27.5,1,SZ
UK000056225,1867-01-08,TMAX,8.3,46.94,1,UK
ASN00066062,1867-01-08,TMAX,26.0,78.80000000000001,1,ASN
ASN00074128,1867-01-08,TMAX,35.6,96.08,1,ASN
ITE00100554,1867-01-08,TMAX,-0.5,31.1,1,ITE
CA006150689,1867-01-08,TMAX,-6.7,19.939999999999998,1,CA
CA006166416,1867-01-08,TMAX,-7.8,17.96,1,CA
CA006106362,1867-01-08,TMAX,-13.3,8.059999999999999,1,CA
ITE00100550,1867-01-08,TMAX,1.7,35.06,1,ITE
ASN00086071,1867-01-08,TMAX,21.7,71.06,1,ASN
CA006153192,1867-01-08,TMAX,-0.6,30.92,1,CA
EIE00101859,1867-01-08,TMAX,7.8,46.04,1,EIE
CA006158350,1867-01-08,TMAX,-5.6,21.92,1,CA
CA006110549,1867-01-08,TMAX,-5.6,21.92,1,CA
BE000006447,1867-01-08,TMAX,10.3,50.540000000000006,1,BE
GME00125218,1867-01-08,TMAX,6.3,43.34,1,GME
EZE00100082,1867-01-08,TMAX,-0.4,31.28,1,EZE
CA006139520,1867-01-08,TMAX,-3.9,24.98,1,CA
USC00288878,1867-01-09,TMAX,0.0,32.0,1,USC
AU000005901,1867-01-09,TMAX,0.3,32.54,1,AU
GM000004204,1867-01-09,TMAX,8.1,46.58,1,GM
UK000047811,1867-01-09,TMAX,5.0,41.0,1,UK
CA006122845,1867-01-09,TMAX,-2.8,26.96,1,CA
SZ000006717,1867-01-09,TMAX,-4.3,24.259999999999998,1,SZ
CA006101872,1867-01-09,TMAX,-11.1,12.02,1,CA
CA006137735,1867-01-09,TMAX,2.2,35.96,1,CA
ASN00090015,1867-01-09,TMAX,24.4,75.92,1,ASN
UK000056225,1867-01-09,TMAX,4.4,39.92,1,UK
ASN00074128,1867-01-09,TMAX,38.4,101.12,1,ASN
ITE00100554,1867-01-09,TMAX,1.0,33.8,1,ITE
ASN00066062,1867-01-09,TMAX,26.5,79.7,1,ASN
CA006166416,1867-01-09,TMAX,-6.1,21.02,1,CA
ITE00100550,1867-01-09,TMAX,4.2,39.56,1,ITE
CA006150689,1867-01-09,TMAX,-5.6,21.92,1,CA
ASN00086071,1867-01-09,TMAX,20.0,68.0,1,ASN
CA006158350,1867-01-09,TMAX,-2.8,26.96,1,CA
CA006153192,1867-01-09,TMAX,-1.7,28.94,1,CA
CA006106362,1867-01-09,TMAX,-12.2,10.04,1,CA
CA006139520,1867-01-09,TMAX,-1.7,28.94,1,CA
CA006110549,1867-01-09,TMAX,-3.9,24.98,1,CA
BE000006447,1867-01-09,TMAX,6.9,44.42,1,BE
GME00125218,1867-01-09,TMAX,7.9,46.22,1,GME
EZE00100082,1867-01-09,TMAX,0.0,32.0,1,EZE
EIE00101859,1867-01-09,TMAX,7.8,46.04,1,EIE
AU000005901,1867-01-10,TMAX,4.8,40.64,1,AU
GM000004204,1867-01-10,TMAX,7.8,46.04,1,GM
UK000047811,1867-01-10,TMAX,1.7,35.06,1,UK
USC00288878,1867-01-10,TMAX,1.1,33.98,1,USC
CA006122845,1867-01-10,TMAX,-5.6,21.92,1,CA
CA006137735,1867-01-10,TMAX,-2.2,28.04,1,CA
CA006101872,1867-01-10,TMAX,-9.4,15.079999999999998,1,CA
ASN00090015,1867-01-10,TMAX,23.9,75.02,1,ASN
UK000056225,1867-01-10,TMAX,1.8,35.24,1,UK
ASN00066062,1867-01-10,TMAX,23.6,74.48,1,ASN
ASN00074128,1867-01-10,TMAX,30.1,86.18,1,ASN
